trade_dttm,trader_id,trader_name,side,amount,price,value,event_id,market_title,market_subtitle,outcome,market_icon,trader_tags
2025-05-30 15:30:11,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,6.0,0.39999999999999997,2.4,25229,'Karate Kid: Legends' Opening Weekend Box Office,$20m–$23m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:30:11,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,6.0,0.004,0.024,25229,'Karate Kid: Legends' Opening Weekend Box Office,$32m+,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:30:11,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,6.0,0.09999999999999999,0.6,25229,'Karate Kid: Legends' Opening Weekend Box Office,$23m–$26m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:30:11,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,6.0,0.021,0.126,25229,'Karate Kid: Legends' Opening Weekend Box Office,$26m–$29m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:29:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,74.0,0.47000000000000003,34.78,25229,'Karate Kid: Legends' Opening Weekend Box Office,<$20m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:29:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,74.0,0.005,0.37,25229,'Karate Kid: Legends' Opening Weekend Box Office,$29m–$32m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:29:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,74.0,0.4,29.6,25229,'Karate Kid: Legends' Opening Weekend Box Office,$20m–$23m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:29:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,74.0,0.005,0.37,25229,'Karate Kid: Legends' Opening Weekend Box Office,$32m+,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:29:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,74.0,0.104,7.696,25229,'Karate Kid: Legends' Opening Weekend Box Office,$23m–$26m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:29:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,2.0,0.024,0.048,25229,'Karate Kid: Legends' Opening Weekend Box Office,$26m–$29m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:26:05,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,68.03,0.87,59.1861,25099,Bitcoin price on May 30?,<106K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:26:05,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,68.03,0.13,8.8439,25099,Bitcoin price on May 30?,106–108K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:26:05,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,68.03,0.0009999999999999998,0.06803,25099,Bitcoin price on May 30?,108–110K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:33,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,12.0,0.86,10.32,25099,Bitcoin price on May 30?,<106K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:33,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,12.0,0.13999999999999999,1.6799999999999997,25099,Bitcoin price on May 30?,106–108K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:33,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,12.0,0.001,0.012,25099,Bitcoin price on May 30?,108–110K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,100.0,0.017,1.7000000000000002,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),<45%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-less-than-45-of-the-vote-in-the-south-korea-election-EXFRTGZI2htR.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,78.86,0.07,5.520200000000001,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),45-47%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-45-and-47-of-the-vote-in-the-south-korea-election-7-u7W5pLOrxc.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,100.0,0.22699999999999998,22.7,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),53-55%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-53-and-55-of-the-vote-in-the-south-korea-election-E-DHQ77fh4qp.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,100.0,0.08,8.0,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),47-49%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-47-and-49-of-the-vote-in-the-south-korea-election-u2kVeMcIU9rV.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,49.86,0.32,15.9552,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),51-53%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-51-and-53-of-the-vote-in-the-south-korea-election-u9ZKSpYW7AkI.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,100.0,0.06,6.0,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),>55%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-more-than-55-of-the-vote-in-the-south-korea-election-8Z9W6WJkt7ZV.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,100.0,0.23,23.0,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),49-51%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-49-and-51-of-the-vote-in-the-south-korea-election-VVIsxdcoWRey.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:03,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,190.0,0.85,161.5,25099,Bitcoin price on May 30?,<106K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:03,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,190.0,0.001,0.19,25099,Bitcoin price on May 30?,108–110K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:25:01,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,190.0,0.15,28.5,25099,Bitcoin price on May 30?,106–108K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:19:53,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,54.0,0.42444444444444446,22.92,25229,'Karate Kid: Legends' Opening Weekend Box Office,<$20m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:19:53,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,54.0,0.002,0.108,25229,'Karate Kid: Legends' Opening Weekend Box Office,$29m–$32m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:19:53,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,54.0,0.37,19.98,25229,'Karate Kid: Legends' Opening Weekend Box Office,$20m–$23m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:19:53,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,54.0,0.004111481481481482,0.22202,25229,'Karate Kid: Legends' Opening Weekend Box Office,$32m+,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:19:53,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,54.0,0.224,12.096,25229,'Karate Kid: Legends' Opening Weekend Box Office,$23m–$26m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:19:53,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,54.0,0.012,0.648,25229,'Karate Kid: Legends' Opening Weekend Box Office,$26m–$29m,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/karate-kid-legends-opening-weekend-box-office-kqFqqTpJB50J.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:17:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,20.0,0.003,0.06,25344,Highest temperature in London on May 30?,79°F or higher,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:17:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,20.0,0.16,3.2,25344,Highest temperature in London on May 30?,77-78°F,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:17:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,20.0,0.85,17.0,25344,Highest temperature in London on May 30?,75-76°F,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:17:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,137.0,0.88,120.56,25099,Bitcoin price on May 30?,<106K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:17:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,137.0,0.12000000000000001,16.44,25099,Bitcoin price on May 30?,106–108K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:17:25,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,137.0,0.002,0.274,25099,Bitcoin price on May 30?,108–110K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:14:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,333.333333,0.005999997005999997,1.999999,25089,Ethereum price on May 30?,2700–2800,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:14:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.0,0.83,14.94,25099,Bitcoin price on May 30?,<106K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:14:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.0,0.002,0.036000000000000004,25099,Bitcoin price on May 30?,108–110K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:14:43,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.0,0.17,3.06,25099,Bitcoin price on May 30?,106–108K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:12:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,6.98,0.13999999999999999,0.9772,25099,Bitcoin price on May 30?,106–108K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:12:05,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,2.99,0.87,2.6013,25099,Bitcoin price on May 30?,<106K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:12:05,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,2.99,0.002,0.005980000000000001,25099,Bitcoin price on May 30?,108–110K,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:08:15,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.0,0.09000000000000001,1.62,24432,May Inflation - Monthly,≥0.4%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:08:15,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,8.0,0.12,0.96,24432,May Inflation - Monthly,0.3%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:08:15,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.0,0.30000000000000004,5.4,24432,May Inflation - Monthly,0.1%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:08:15,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.0,0.11,1.98,24432,May Inflation - Monthly,≤0.0%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:08:15,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.0,0.38999999999999996,7.02,24432,May Inflation - Monthly,0.2%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:06:55,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,59.0,0.5900000000000001,34.81,25089,Ethereum price on May 30?,2600–2700,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:06:55,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,59.0,0.42000000000000004,24.78,25089,Ethereum price on May 30?,2500–2600,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:06:37,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,7.0,0.52,3.64,25222,Giro d'Italia 2025 Winner ,Richard Carapaz,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/giro-ditalia-2025-winner-RK5NBqRUeMTK.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:06:37,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,7.0,0.001,0.007,25222,Giro d'Italia 2025 Winner ,Antonio Tiberi,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/giro-ditalia-2025-winner-RK5NBqRUeMTK.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:06:37,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,7.0,0.47000000000000003,3.29,25222,Giro d'Italia 2025 Winner ,Isaac Del Toro,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/giro-ditalia-2025-winner-RK5NBqRUeMTK.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:06:37,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,7.0,0.02,0.14,25222,Giro d'Italia 2025 Winner ,Simon Yates,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/giro-ditalia-2025-winner-RK5NBqRUeMTK.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:06:37,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,7.0,0.001,0.007,25222,Giro d'Italia 2025 Winner ,Egan Bernal,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/giro-ditalia-2025-winner-RK5NBqRUeMTK.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:06:37,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,7.0,0.001,0.007,25222,Giro d'Italia 2025 Winner ,Damiano Caruso,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/giro-ditalia-2025-winner-RK5NBqRUeMTK.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:06:37,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,7.0,0.005,0.035,25222,Giro d'Italia 2025 Winner ,Derek Gee,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/giro-ditalia-2025-winner-RK5NBqRUeMTK.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:03:23,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,324.47,0.039999999999999994,12.9788,22254,Next president of South Korea?,Kim Moon-soo,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-kim-moon-soo-be-elected-the-next-president-of-south-korea-pXc6g7whOOGX.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:03:23,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,324.47,0.003999999999999999,1.29788,22254,Next president of South Korea?,Lee Jun-seok,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jun-seok-be-elected-the-next-president-of-south-korea-t1jWVQo8JDG_.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:03:23,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,324.47,0.9569999999999999,310.51779,22254,Next president of South Korea?,Lee Jae-myung,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-be-elected-the-next-president-of-south-korea-t2ahMHY7MNoo.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:02:41,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,65.0,0.04,2.6,22254,Next president of South Korea?,Kim Moon-soo,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-kim-moon-soo-be-elected-the-next-president-of-south-korea-pXc6g7whOOGX.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:02:41,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,65.0,0.004,0.26,22254,Next president of South Korea?,Lee Jun-seok,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jun-seok-be-elected-the-next-president-of-south-korea-t1jWVQo8JDG_.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 15:02:41,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,65.0,0.957,62.205,22254,Next president of South Korea?,Lee Jae-myung,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-be-elected-the-next-president-of-south-korea-t2ahMHY7MNoo.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 14:56:07,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,53.18,0.004,0.21272,23246,New York City Mayoral Election,Adrienne Adams,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-adrienne-adams-win-the-2025-nyc-mayoral-election-3u4ZnTbExC6R.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 14:56:07,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,53.18,0.82,43.6076,23246,New York City Mayoral Election,Andrew Cuomo,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-andrew-cuomo-win-the-2025-nyc-mayoral-election-CFbNR1wG_T2X.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 14:56:07,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,53.18,0.004,0.21272,23246,New York City Mayoral Election,Zellnor Myrie,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-zellnor-myrie-win-the-2025-nyc-mayoral-election-yGsu1EbJ2q1X.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 14:56:07,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,53.18,0.004,0.21272,23246,New York City Mayoral Election,Rudy Giuliani,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rudy-giuliani-win-the-2025-nyc-mayoral-election-TPKBn_a5kJGc.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 14:56:07,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,53.18,0.0029999999999999996,0.15954,23246,New York City Mayoral Election,Scott Stringer,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-scott-stringer-win-the-2025-nyc-mayoral-election-PONdJIk6J0Ok.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 14:56:07,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,53.18,0.10200000000000001,5.42436,23246,New York City Mayoral Election,Zohran Mamdani,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-zohran-mamdani-win-the-2025-nyc-mayoral-election-EscSJQTT6hWg.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 14:56:07,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,53.18,0.005,0.2659,23246,New York City Mayoral Election,Andrew Yang,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-andrew-yang-win-the-2025-nyc-mayoral-election-nN2QxkJ28e2Z.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
