trade_dttm,trader_id,trader_name,side,amount,price,value,event_id,market_title,market_subtitle,outcome,market_icon,trader_tags
2025-01-12 00:21:26,0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,daroghi,sell,100.0,0.981,98.1,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; 1k+ Positions
2025-01-12 00:21:26,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,100.0,0.019,1.9,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:21:26,0x58b5e67004e87e13646e9e7b540df602c27a7340,OHMYGOD,buy,237.0,0.01,2.37,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,1k+ Positions
2025-01-12 00:21:26,0x4a64afa45a44a01890c2161be88d2b44751d4430,0x612007DBe58150122F839fEa096144c9PPCe21fA,buy,400.0,0.01,4.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:21:26,0x2ce38d04c1e63e1f19d76814a1ee3f42c9da8438,TheOneWhoKnocks,buy,300.0,0.011,3.3,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:21:26,0x21378fd64736103b01685aee2b1e5acfdc4f0677,AiBets,buy,1337.0,0.9897756170531039,1323.33,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; > 1 year old; 1k+ Positions
2025-01-12 00:21:08,0x6cff25615924313a189d3bcd5ca99db452cdc3da,Panzwalizka,sell,133.86,0.018,2.40948,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:21:08,0x64108693c93f94b2d15f40fed8a134fb2cf61ff4,MAGA2024MAGA2024,buy,4879.526,0.9800000000000001,4781.93548,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Overall Win Rate > 67%; Sports PnL > $100k
2025-01-12 00:21:08,0x58b5e67004e87e13646e9e7b540df602c27a7340,OHMYGOD,buy,250.0,0.01,2.5,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,1k+ Positions
2025-01-12 00:21:08,0x4dd86caa953af0c4cbf9fe8027295aca984e0b62,RenegadeRaider,sell,250.0,0.01,2.5,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:21:08,0x3c8244ade77795fd88dfe5d1d3ba62e91e1ee0cb,Amgzing,buy,5013.386,0.01994659896525023,100.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:21:02,0x822f9e3a51f9ae8968d209fe51b7e3f66156ca5f,Metaphora,sell,100.0,0.01,1.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:21:02,0x64108693c93f94b2d15f40fed8a134fb2cf61ff4,MAGA2024MAGA2024,buy,2.59,0.98,2.5382,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Overall Win Rate > 67%; Sports PnL > $100k
2025-01-12 00:21:02,0x632ffb9fbe47191cf0ffc92b587bad88ba30bdc3,silversurferz,sell,2.59,0.98,2.5382,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:21:02,0x58b5e67004e87e13646e9e7b540df602c27a7340,OHMYGOD,buy,13.0,0.01,0.13,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,1k+ Positions
2025-01-12 00:21:02,0x5482e3563af2e7ab2a3ecae3ebb6fe5b6d7cb6ee,ElectroEater,buy,87.0,0.01,0.87,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; 1k+ Positions
2025-01-12 00:20:52,0xf7c4415e79a85796cb74eeb137bc6dc704a35919,Chillinvillian,buy,241.379309,0.028999996018714263,6.999999,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,1k+ Positions
2025-01-12 00:20:52,0xbd88ce95f23f674a41dcc6735052942115321ca6,😎.,buy,241.379309,0.9710000039812857,234.37931,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:20:44,0xdb9c3873298156936d257208078c589b1d8fd01b,JP97,buy,10168.584427,0.9889999999702024,10056.729998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:20:44,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,buy,508.0,0.011,5.588,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:20:44,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,9660.584427,0.9889999999686355,9554.317998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:20:42,0x9544d305d17ee0aa6d1646acc150e8afa3e7f3fb,Chino2025,sell,434.84,0.011000000000000001,4.78324,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:20:42,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,434.84,0.9890000000000001,430.05676,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:20:40,0x9544d305d17ee0aa6d1646acc150e8afa3e7f3fb,Chino2025,sell,73.63,0.011000000000000001,0.80993,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:20:40,0x50658b3ee571669e27a045dd3ea4cf42064f18f9,AmazingRacist,sell,73.63,0.9890000000000001,72.82007,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:20:14,0x6cff25615924313a189d3bcd5ca99db452cdc3da,Panzwalizka,sell,97.49,0.038,3.70462,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:20:14,0x6909983bb050fffb2701a525aefedcacfd4f36b5,Adv3ntur0us,sell,97.49,0.9620000000000001,93.78538,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:19:48,0xa89580ce3e0c77b67d2e0571faa980a3a36d4935,Lucilius,buy,119.539391,0.9769999999414419,116.789985,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:19:48,0x6cff25615924313a189d3bcd5ca99db452cdc3da,Panzwalizka,buy,119.539391,0.023000000058558106,2.749406,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:19:38,0xfb095b079819cf8da5969917bd50daccf710c152,0x23665967e7e763aE5844810c40a6A09C8725Fdc,buy,551.61625,0.03861380080807989,21.3,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k; > 1 year old
2025-01-12 00:19:38,0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,daroghi,buy,27.42,0.97,26.5974,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; 1k+ Positions
2025-01-12 00:19:38,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,390.45,0.039,15.227549999999999,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:19:38,0x6f31aaf8922cd7fd2d16c1aef551152107d5a253,Shmorri,buy,111.811652,0.9769999999642257,109.239984,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:19:38,0x6cff25615924313a189d3bcd5ca99db452cdc3da,Panzwalizka,buy,111.811652,0.023000000035774446,2.571668,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:19:38,0x3d4556d77c616e1f88793b68c8ee5187d086020f,NotReallySure,sell,10.0,0.03,0.3,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:19:38,0x30ae3992180b30b791df5e6e5480629449594318,tiredofwinning,buy,123.74625,0.96,118.7964,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; Crypto PnL > $100k
2025-01-12 00:19:28,0xdb9c3873298156936d257208078c589b1d8fd01b,JP97,buy,5112.474409,0.9779999999996086,4999.999972,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:19:28,0xd3989ba133ab48b5b3a81e3dba9b37b5966a46d7,semi,buy,5112.474409,0.022000000000391196,112.474437,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Politics PnL > $100k; Sports PnL > $100k
2025-01-12 00:19:26,0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,daroghi,buy,72.58,0.9700000000000001,70.4026,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; 1k+ Positions
2025-01-12 00:19:26,0xd3989ba133ab48b5b3a81e3dba9b37b5966a46d7,semi,buy,9.72,0.022,0.21384,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Politics PnL > $100k; Sports PnL > $100k
2025-01-12 00:19:26,0xa2e9771d1d8643f0b2f99deaabd141c3e3312758,ace8888,sell,115.7,0.97,112.229,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:19:26,0x578d665b6dd21abf12a393579699e35a2686fbb3,025d,buy,43.12,0.9700000000000001,41.8264,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Overall Win Rate > 67%; Crypto PnL > $100k
2025-01-12 00:19:26,0x34ff8dd4a0689f9237f7d9ea6307f7dd11d00467,AltinVeddy,sell,9.72,0.022,0.21384,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:19:06,0x792c7e4f9183d07ec4e7d1e40e5cdb4566aff664,CheungChris,sell,2.5,0.97,2.425,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:19:06,0x578d665b6dd21abf12a393579699e35a2686fbb3,025d,buy,2.5,0.97,2.425,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Overall Win Rate > 67%; Crypto PnL > $100k
2025-01-12 00:19:06,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,41192.18,0.9699999999999999,39956.4146,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:19:06,0x2e0d0159f17df1dc3b68ca611381dc4bec781598,pemcetparty,buy,100.0,0.03,3.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:19:04,0xb31871d4f6ef44020abda3a97597d09ebb882714,Hector Rottweiler,buy,20.0,0.961,19.22,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,> 1 year old; Overall Win Rate > 67%
2025-01-12 00:19:04,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,66.71,0.03900000000000001,2.60169,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:19:04,0x3c8244ade77795fd88dfe5d1d3ba62e91e1ee0cb,Amgzing,buy,2502.16775,0.039965346048441396,100.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:19:04,0x30ae3992180b30b791df5e6e5480629449594318,tiredofwinning,buy,421.89775,0.9600000000000001,405.02184,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; Crypto PnL > $100k
2025-01-12 00:19:04,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,20.618555,0.9699999830249987,19.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:19:04,0x1c33bd46ecda5a4298f797b4fa4ad5430927c968,Mamba18,buy,20.618555,0.9699999830249987,19.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:19:00,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,8.32,0.039,0.32448,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:19:00,0x5ac989ef00b282d8a9f8262c39bbf75f55aa70b0,Nickelback,sell,8.32,0.961,7.99552,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:18:58,0x99799558f501ed845a2ae4a7088313b3d5710c60,Mantooth7,sell,25.0,0.03,0.75,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:18:58,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,25.0,0.97,24.25,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:18:54,0xac43c4b3714daa2ee16a89729d04426bf22d4925,DADA,sell,576.73,0.03,17.3019,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:18:54,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,576.73,0.97,559.4281,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:18:50,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,420.88,0.039,16.41432,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:18:50,0x744b34f820dc8d0a41cf76b43a7c114b9cd96132,CultureKing,sell,1531.87,0.9610000000000001,1472.12707,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:18:50,0x6cff25615924313a189d3bcd5ca99db452cdc3da,Panzwalizka,sell,1110.99,0.039,43.32861,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:18:34,0xd28a475f9b42ec1507e2338a5b5c73326bbc6bdc,UncleDolan,sell,4.44,0.96,4.2624,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,1k+ Positions
2025-01-12 00:18:34,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,4.44,0.04,0.1776,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:18:26,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,2.0,0.04,0.08,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:18:26,0x9875405e6052924379a1bc7038441b30916825f1,ThetaDecayGod,buy,23.0,0.96,22.08,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:18:26,0x71c1ed9c3aee435e8530ba50365efe1f9e08e358,PJoo,buy,25.0,0.04,1.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,1k+ Positions
2025-01-12 00:18:22,0xdb9c3873298156936d257208078c589b1d8fd01b,JP97,sell,166.66,0.03,4.9998,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:18:22,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,166.66,0.9700000000000001,161.6602,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:18:20,0xfb421e0938e10d98a239b51d66723d46e40e36de,supergoku,buy,7.37,0.04,0.2948,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:18:20,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,13.324535000000001,0.9699999287029528,12.924798000000001,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:18:20,0x1151ab60c626215851b18877f4df021754c5f522,BoysenBerry,buy,20.694535,0.9664386273960736,19.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:18:12,0xfb421e0938e10d98a239b51d66723d46e40e36de,supergoku,buy,15.625,0.04,0.625,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:18:12,0x72521f6c79174b677c7e31a388c1667de636e0d9,magikarpet90812,buy,15.625,0.96,15.0,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:18:02,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,113.636362,0.04399999183359988,4.999999,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:18:02,0x817198a56a305b541aefc862499df3a8970e8e32,limaalpha,buy,113.636362,0.04399999183359988,4.999999,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:18:00,0x72521f6c79174b677c7e31a388c1667de636e0d9,magikarpet90812,buy,15.463916,0.9699999663733301,14.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:18:00,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,15.463916,0.9699999663733301,14.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:17:56,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,buy,2000.0,0.031,62.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:17:56,0x998154d8eb4ba7c4b34b10d76b9742d922d7dec4,EscalateFund,buy,10000.0,0.9697980020000001,9697.98002,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; > 1 year old; Overall Win Rate > 67%; Politics PnL > $100k
2025-01-12 00:17:56,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,7990.01,0.97,7750.3097,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:17:56,0x184004416eb882d8fef5f04029989376787f6374,megagrim,sell,9.99,0.968,9.67032,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:17:36,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,1000.0,0.049,49.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:17:36,0x8b1aa7d8964e74f11001de71a76002105cd3bf3a,Goldendoodle15,buy,610.4,0.9500000000000001,579.88,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:17:36,0x3c8244ade77795fd88dfe5d1d3ba62e91e1ee0cb,Amgzing,buy,1620.4,0.049370525796099726,80.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:17:36,0x184004416eb882d8fef5f04029989376787f6374,megagrim,buy,10.0,0.952,9.52,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:17:30,0x9373c600103c93004bb374e0fc3101012419f905,negronigga,buy,2895.31,0.97,2808.4507,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:17:30,0x64108693c93f94b2d15f40fed8a134fb2cf61ff4,MAGA2024MAGA2024,sell,1970.99,0.97,1911.8603,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Overall Win Rate > 67%; Sports PnL > $100k
2025-01-12 00:17:30,0x1e3a905f3c02b3f57c829abbc43c246ef9216e0e,nozuonodie,sell,243.9,0.97,236.583,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:17:30,0x03626d34381b0337387b0e8464c898f772009661,Axios,sell,680.42,0.97,660.0074,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-01-12 00:17:18,0x8b1aa7d8964e74f11001de71a76002105cd3bf3a,Goldendoodle15,buy,50.0,0.95,47.5,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:17:18,0x71b1e39cd44878c76074af783c8065210e41ac2c,LeonMusk,buy,50.0,0.05,2.5,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:17:18,0x511f6ff03cb0b39ee7964147b450e1f81c679511,SNGLRT,buy,20.0,0.05,1.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:17:10,0xfb421e0938e10d98a239b51d66723d46e40e36de,supergoku,buy,20.0,0.05,1.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:17:10,0xe1aff568c9ce89fbd38e89071515f1d75aefd23b,Ereviz.eth,buy,20000.0,0.969853133,19397.06266,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,> 1 year old; Overall Win Rate > 67%; 1k+ Positions
