trade_dttm,trader_id,trader_name,side,amount,price,value,event_id,market_title,market_subtitle,outcome,market_icon,trader_tags
2025-05-30 16:07:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,50.0,0.68,34.0,25482,UEFA Nations League Winner ,Spain ,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/uefa-nations-league-germany-vs-portugal-to-advance-jcSiJ66pHJ7u.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:07:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,50.0,0.85,42.5,25482,UEFA Nations League Winner ,Portugal,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/uefa-nations-league-germany-vs-portugal-to-advance-jcSiJ66pHJ7u.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:07:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,50.0,0.68,34.0,25482,UEFA Nations League Winner ,Germany ,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/uefa-nations-league-germany-vs-portugal-to-advance-jcSiJ66pHJ7u.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:07:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,50.0,0.78,39.0,25482,UEFA Nations League Winner ,France ,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/uefa-nations-league-germany-vs-portugal-to-advance-jcSiJ66pHJ7u.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:07:07,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,60.0,0.388,23.28,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:07:03,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,60.0,0.611,36.66,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:35,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,39.54,0.387,15.30198,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:35,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,39.537274,0.6110000148214568,24.157275,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:21,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9959999999999999,62.76792,20459,Ballon d'Or Winner 2025,Virgil van Dijk,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-virgil-van-dijk-win-the-2025-ballon-dor-muS3vcVYVs4w.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:21,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9959999999999999,62.76792,20459,Ballon d'Or Winner 2025,Jamal Musiala,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-jamal-musiala-win-the-2025-ballon-dor-wOMs5wheTCo9.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:21,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9959999999999999,62.76792,20459,Ballon d'Or Winner 2025,Erling Haaland,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-erling-haaland-win-the-2025-ballon-dor-JgPx5wavYqj5.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:21,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9969999999999999,62.83094,20459,Ballon d'Or Winner 2025,de Goes Rodrygo,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-de-goes-rodrygo-win-the-2025-ballon-dor--GkO7EgoRON5.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:21,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9959999999999999,62.76792,20459,Ballon d'Or Winner 2025,Jude Bellingham,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-jude-bellingham-win-the-2025-ballon-dor-jxrIOmpMteOn.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:21,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.998,62.89396,20459,Ballon d'Or Winner 2025,Alexander Isak,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-alexander-isak-win-the-2025-ballon-dor-jacwiXY-VGDo.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:21,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.987,62.20074,20459,Ballon d'Or Winner 2025,Pedri,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-pedri-win-the-2025-ballon-dor-mhkDym4ZiK55.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:21,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9959999999999999,62.76792,20459,Ballon d'Or Winner 2025,Robert Lewandowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-robert-lewandowski-win-the-2025-ballon-dor-qIbLCZvUfFKE.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:19,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9959999999999999,62.76792,20459,Ballon d'Or Winner 2025,Jose Vinicius Junior,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-jose-vinicius-junior-win-the-2025-ballon-dor-AOiGYDYKoLFA.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:19,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9959999999999999,62.76792,20459,Ballon d'Or Winner 2025,Federico Valverde,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-federico-valverde-win-the-2025-ballon-dor-i83hz2XobbZH.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:19,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9959999999999999,62.76792,20459,Ballon d'Or Winner 2025,Harry Kane,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-harry-kane-win-the-2025-ballon-dor-zFxQXt1IpTY8.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:17,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.974,61.38148,20459,Ballon d'Or Winner 2025,Gianluigi Donnarumma,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-player-b-win-the-2025-ballon-dor-_AXL3M_l1S70.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:17,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.9,56.718,20459,Ballon d'Or Winner 2025,Raphinha,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-raphinha-win-the-2025-ballon-dor-ZM_n70WUxW5G.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:17,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.746,47.01292,20459,Ballon d'Or Winner 2025,Lamine Yamal,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lamine-yamal-win-the-2025-ballon-dor-aIrVbYP3asQ8.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:17,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.95,59.869,20459,Ballon d'Or Winner 2025,Lautaro Martínez,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-player-a-win-the-2025-ballon-dor-uXkUZ-A9zmgY.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:17,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.965,60.8143,20459,Ballon d'Or Winner 2025,Kylian Mbappe,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-kylian-mbappe-win-the-2025-ballon-dor-oR-D4Nw6PdtO.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:17,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.02,0.95,59.869,20459,Ballon d'Or Winner 2025,Mohamed Salah,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-mohamed-salah-win-the-2025-ballon-dor-MAs3ktAAgSPp.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:17,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,63.016375,0.5640000079344456,35.541236,20459,Ballon d'Or Winner 2025,Ousmane Dembele,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-ousmane-dembele-win-the-2025-ballon-dor-CUvp-2MpVyYl.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:11,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,40.0,0.6,24.0,24433,May Inflation - Annual,2.4%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:09,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,40.0,0.852,34.08,24433,May Inflation - Annual,2.3%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:09,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,40.0,0.76,30.4,24433,May Inflation - Annual,2.5%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:09,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,40.0,0.85,34.0,24433,May Inflation - Annual,≥2.6%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:06:09,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,40.0,0.9369999999999999,37.48,24433,May Inflation - Annual,≤2.2%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:05:25,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,240.0,0.389,93.36,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:05:21,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,240.0,0.609,146.16,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:04:43,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,22.0,0.972,21.384,24096, Lee Jae-myung % of vote in South Korea Election?,40-45%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/lee-jae-myung-of-vote-in-south-korea-election-J2mlH0-nMj2D.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:04:43,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,40.0,0.9970000000000001,39.88,24096, Lee Jae-myung % of vote in South Korea Election?,<35%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/lee-jae-myung-of-vote-in-south-korea-election-J2mlH0-nMj2D.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:04:43,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,20.0,0.93,18.6,24096, Lee Jae-myung % of vote in South Korea Election?,55-60%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/lee-jae-myung-of-vote-in-south-korea-election-J2mlH0-nMj2D.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:04:43,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,40.0,0.71,28.4,24096, Lee Jae-myung % of vote in South Korea Election?,45-50%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/lee-jae-myung-of-vote-in-south-korea-election-J2mlH0-nMj2D.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:04:43,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,40.0,0.39,15.600000000000001,24096, Lee Jae-myung % of vote in South Korea Election?,50-55%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/lee-jae-myung-of-vote-in-south-korea-election-J2mlH0-nMj2D.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:04:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,200.0,0.401,80.2,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:04:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,200.0,0.599,119.8,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:51,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,200.0,0.39799999999999996,79.6,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:51,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,200.0,0.6,120.0,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:51,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,5.0,0.9650000000000001,4.825,24796,Poland Presidential Election Margin of Victory,Trzaskowski 8-12%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-8-12-M36xIDPp8MeR.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:33,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,203.0,0.996,202.188,24796,Poland Presidential Election Margin of Victory,Nawrocki >8%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-over-8-3uWqxRlq3G1y.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:33,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,203.0,0.6599999999999999,133.98,24796,Poland Presidential Election Margin of Victory,Nawrocki 0-4%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-0-4-8Jd5hK7_rtO4.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:33,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,203.0,0.988,200.564,24796,Poland Presidential Election Margin of Victory,Trzaskowski >12%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-over-12-nw--ns8efGiC.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:33,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,203.0,0.9660000000000001,196.098,24796,Poland Presidential Election Margin of Victory,Trzaskowski 8-12%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-8-12-M36xIDPp8MeR.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:29,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,203.0,0.8500000000000001,172.55,24796,Poland Presidential Election Margin of Victory,Trzaskowski 4-8%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-4-8-lta4KryArdHZ.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:29,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,100.0,0.58,57.99999999999999,24796,Poland Presidential Election Margin of Victory,Trzaskowski 0-4%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-0-4-gV8HAhwJbyRU.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:03:29,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,200.0,0.9570000000000001,191.4,24796,Poland Presidential Election Margin of Victory,Nawrocki 4-8%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-4-8-P7izAHrUVUa4.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:02:59,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,14.94,0.392,5.85648,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:02:59,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,14.94,0.606,9.05364,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:00:49,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,7297.01,0.40499999999999997,2955.28905,12585,Champions League Winner,Paris Saint-Germain,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-paris-saint-germain-win-the-uefa-champions-league-NxlXl1qZffuf.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:00:47,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,30.0,0.386,11.58,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:00:47,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,20.0,0.5940000000000001,11.880000000000003,12585,Champions League Winner,Inter Milan,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-inter-milan-win-the-uefa-champions-league-qLXmECEH1IMR.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 16:00:47,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,30.0,0.612,18.36,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:59:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,84.9,0.8999999999999999,76.41,24432,May Inflation - Monthly,0.3%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:59:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,84.9,0.6599999999999999,56.034,24432,May Inflation - Monthly,0.1%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:59:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,84.9,0.92,78.108,24432,May Inflation - Monthly,≥0.4%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:59:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,84.9,0.6199999999999999,52.63799999999999,24432,May Inflation - Monthly,0.2%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:59:13,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,84.9,0.89,75.561,24432,May Inflation - Monthly,≤0.0%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:58:33,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,45.0,0.999,44.955,25123,Trump approval rating on May 30?,<45%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/trump-approval-rating-on-may-23-A1Y-0TrOmu6a.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:58:33,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,45.0,0.944,42.48,25123,Trump approval rating on May 30?,45.5-45.9%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/trump-approval-rating-on-may-23-A1Y-0TrOmu6a.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:58:33,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,45.0,0.9979999999999999,44.91,25123,Trump approval rating on May 30?,45.0-45.4%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/trump-approval-rating-on-may-23-A1Y-0TrOmu6a.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:58:33,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,45.0,0.060000000000000005,2.7,25123,Trump approval rating on May 30?,46.0-46.4%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/trump-approval-rating-on-may-23-A1Y-0TrOmu6a.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:58:33,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,45.0,0.9979999999999999,44.91,25123,Trump approval rating on May 30?,46.5-46.9%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/trump-approval-rating-on-may-23-A1Y-0TrOmu6a.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:58:07,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,10.0,0.22000000000000003,2.2,21255,Fed decision in July?,No change,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:58:05,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,24.57,0.976,23.98032,21255,Fed decision in July?,50+ bps decrease,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:58:05,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,24.57,0.99,24.3243,21255,Fed decision in July?,25+ bps increase,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:58:05,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,24.57,0.81,19.9017,21255,Fed decision in July?,25 bps decrease,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
2025-05-30 15:57:19,0xd218e474776403a330142299f7796e8ba32eb5c9,cigarettes,buy,34.85,0.9749999999999999,33.97875,21255,Fed decision in July?,50+ bps decrease,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions; Politics PnL > $100k
